scenario_id,scenario_label,ego_vehicle_id,start_global_time,end_global_time,lane_start,lane_end,frames
congested_traffic_veh137_1163139600,congested_traffic,137,1163139600,1163144500,2,2,50
congested_traffic_veh137_1163140600,congested_traffic,137,1163140600,1163145500,2,2,50
congested_traffic_veh137_1163141600,congested_traffic,137,1163141600,1163146500,2,2,50
congested_traffic_veh137_1163142600,congested_traffic,137,1163142600,1163147500,2,2,50
congested_traffic_veh137_1163143600,congested_traffic,137,1163143600,1163148500,2,2,50
congested_traffic_veh137_1163144600,congested_traffic,137,1163144600,1163149500,2,2,50
congested_traffic_veh137_1163145600,congested_traffic,137,1163145600,1163150500,2,2,50
congested_traffic_veh137_1163146600,congested_traffic,137,1163146600,1163151500,2,2,50
car_following_veh137_1163147600,car_following,137,1163147600,1163152500,2,2,50
car_following_veh137_1163148600,car_following,137,1163148600,1163153500,2,2,50
car_following_veh137_1163149600,car_following,137,1163149600,1163154500,2,2,50
car_following_veh137_1163150600,car_following,137,1163150600,1163155500,2,2,50
car_following_veh137_1163151600,car_following,137,1163151600,1163156500,2,2,50
car_following_veh137_1163152600,car_following,137,1163152600,1163157500,2,2,50
car_following_veh137_1163153600,car_following,137,1163153600,1163158500,2,2,50
car_following_veh137_1163154600,car_following,137,1163154600,1163159500,2,2,50
car_following_veh137_1163155600,car_following,137,1163155600,1163160500,2,2,50
car_following_veh137_1163156600,car_following,137,1163156600,1163161500,2,2,50
car_following_veh137_1163157600,car_following,137,1163157600,1163162500,2,2,50
car_following_veh137_1163158600,car_following,137,1163158600,1163163500,2,2,50
car_following_veh137_1163159600,car_following,137,1163159600,1163164500,2,2,50
car_following_veh137_1163160600,car_following,137,1163160600,1163165500,2,2,50
car_following_veh137_1163161600,car_following,137,1163161600,1163166500,2,2,50
congested_traffic_veh137_1163162600,congested_traffic,137,1163162600,1163167500,2,2,50
congested_traffic_veh137_1163163600,congested_traffic,137,1163163600,1163168500,2,2,50
congested_traffic_veh137_1163164600,congested_traffic,137,1163164600,1163169500,2,2,50
congested_traffic_veh137_1163165600,congested_traffic,137,1163165600,1163170500,2,2,50
congested_traffic_veh137_1163166600,congested_traffic,137,1163166600,1163171500,2,2,50
congested_traffic_veh137_1113433181000,congested_traffic,137,1113433181000,1113433185900,4,4,50
congested_traffic_veh137_1113433182000,congested_traffic,137,1113433182000,1113433186900,4,4,50
car_following_veh138_1113437649500,car_following,138,1113437649500,1113437654400,6,6,50
car_following_veh140_1118847925800,car_following,140,1118847925800,1118847930700,3,3,50
congested_traffic_veh141_1113433185300,congested_traffic,141,1113433185300,1113433190200,4,4,50
car_following_veh141_1113433186300,car_following,141,1113433186300,1113433191200,4,4,50
lane_change_veh143_1118936785400,lane_change,143,1118936785400,1118936790300,0,1,50
lane_change_veh143_1118936786400,lane_change,143,1118936786400,1118936791300,0,1,50
car_following_veh144_1113433192800,car_following,144,1113433192800,1113433197700,4,4,50
lane_change_veh145_1118935795400,lane_change,145,1118935795400,1118935800300,1,0,50
lane_change_veh145_1118935796400,lane_change,145,1118935796400,1118935801300,1,0,50
lane_change_veh145_1118935797400,lane_change,145,1118935797400,1118935802300,1,0,50
car_following_veh148_1113437662400,car_following,148,1113437662400,1113437667300,3,3,50
car_following_veh149_1113433201900,car_following,149,1113433201900,1113433206800,4,4,50
congested_traffic_veh150_1113433193500,congested_traffic,150,1113433193500,1113433198400,5,5,50
car_following_veh150_1118936761100,car_following,150,1118936761100,1118936766000,1,1,50
car_following_veh151_1113433194600,car_following,151,1113433194600,1113433199500,4,4,50
lane_change_veh154_1118935760400,lane_change,154,1118935760400,1118935765300,0,1,50
congested_traffic_veh155_1118935762400,congested_traffic,155,1118935762400,1118935767300,0,0,50
congested_traffic_veh155_1118935763400,congested_traffic,155,1118935763400,1118935768300,0,0,50
congested_traffic_veh155_1118935764400,congested_traffic,155,1118935764400,1118935769300,0,0,50
congested_traffic_veh155_1118935765400,congested_traffic,155,1118935765400,1118935770300,0,0,50
congested_traffic_veh155_1118935766400,congested_traffic,155,1118935766400,1118935771300,0,3,50
congested_traffic_veh155_1118935767400,congested_traffic,155,1118935767400,1118935772300,0,3,50
congested_traffic_veh155_1118936782200,congested_traffic,155,1118936782200,1118936787100,2,2,50
congested_traffic_veh155_1118936783200,congested_traffic,155,1118936783200,1118936788100,2,2,50
congested_traffic_veh155_1118936784200,congested_traffic,155,1118936784200,1118936789100,2,0,50
lane_change_veh155_1118936797200,lane_change,155,1118936797200,1118936802100,0,1,50
lane_change_veh156_1118936787600,lane_change,156,1118936787600,1118936792500,3,4,50
congested_traffic_veh161_1118936800900,congested_traffic,161,1118936800900,1118936805800,2,2,50
congested_traffic_veh161_1118936801900,congested_traffic,161,1118936801900,1118936806800,2,2,50
congested_traffic_veh161_1118936802900,congested_traffic,161,1118936802900,1118936807800,2,2,50
congested_traffic_veh161_1118936803900,congested_traffic,161,1118936803900,1118936808800,2,2,50
congested_traffic_veh161_1118936804900,congested_traffic,161,1118936804900,1118936809800,2,2,50
congested_traffic_veh161_1118936824900,congested_traffic,161,1118936824900,1118936829800,2,2,50
congested_traffic_veh161_1118936825900,congested_traffic,161,1118936825900,1118936830800,2,2,50
congested_traffic_veh161_1118936826900,congested_traffic,161,1118936826900,1118936831800,2,2,50
congested_traffic_veh161_1118936827900,congested_traffic,161,1118936827900,1118936832800,2,2,50
congested_traffic_veh161_1118936828900,congested_traffic,161,1118936828900,1118936833800,2,2,50
congested_traffic_veh161_1118936829900,congested_traffic,161,1118936829900,1118936834800,2,2,50
car_following_veh162_1113437664500,car_following,162,1113437664500,1113437669400,3,3,50
car_following_veh162_1113437665500,car_following,162,1113437665500,1113437670400,3,3,50
car_following_veh162_1113437666500,car_following,162,1113437666500,1113437671400,3,3,50
car_following_veh162_1113437667500,car_following,162,1113437667500,1113437672400,3,3,50
congested_traffic_veh162_1118935761800,congested_traffic,162,1118935761800,1118935766700,3,0,50
congested_traffic_veh162_1118935762800,congested_traffic,162,1118935762800,1118935767700,3,0,50
congested_traffic_veh162_1118935763800,congested_traffic,162,1118935763800,1118935768700,3,0,50
congested_traffic_veh162_1118935764800,congested_traffic,162,1118935764800,1118935769700,3,0,50
congested_traffic_veh162_1118935765800,congested_traffic,162,1118935765800,1118935770700,3,0,50
congested_traffic_veh162_1118935766800,congested_traffic,162,1118935766800,1118935771700,0,0,50
congested_traffic_veh162_1118935767800,congested_traffic,162,1118935767800,1118935772700,0,0,50
congested_traffic_veh162_1118935768800,congested_traffic,162,1118935768800,1118935773700,0,0,50
congested_traffic_veh162_1118935769800,congested_traffic,162,1118935769800,1118935774700,0,0,50
congested_traffic_veh162_1118935770800,congested_traffic,162,1118935770800,1118935775700,0,0,50
congested_traffic_veh162_1118935771800,congested_traffic,162,1118935771800,1118935776700,0,3,50
congested_traffic_veh162_1118936816700,congested_traffic,162,1118936816700,1118936821600,2,2,50
congested_traffic_veh162_1118936817700,congested_traffic,162,1118936817700,1118936822600,2,2,50
car_following_veh162_1118936818700,car_following,162,1118936818700,1118936823600,2,2,50
car_following_veh162_1118936819700,car_following,162,1118936819700,1118936824600,2,2,50
car_following_veh162_1118936820700,car_following,162,1118936820700,1118936825600,2,2,50
car_following_veh162_1118936821700,car_following,162,1118936821700,1118936826600,2,2,50
car_following_veh162_1118936822700,car_following,162,1118936822700,1118936827600,2,2,50
car_following_veh162_1118936823700,car_following,162,1118936823700,1118936828600,2,2,50
car_following_veh162_1118936824700,car_following,162,1118936824700,1118936829600,2,2,50
car_following_veh162_1118936825700,car_following,162,1118936825700,1118936830600,2,2,50
car_following_veh162_1118936826700,car_following,162,1118936826700,1118936831600,2,2,50
car_following_veh162_1118936827700,car_following,162,1118936827700,1118936832600,2,2,50
congested_traffic_veh162_1118936828700,congested_traffic,162,1118936828700,1118936833600,2,2,50
congested_traffic_veh162_1118936829700,congested_traffic,162,1118936829700,1118936834600,2,2,50
congested_traffic_veh162_1118936830700,congested_traffic,162,1118936830700,1118936835600,2,2,50
congested_traffic_veh162_1118936831700,congested_traffic,162,1118936831700,1118936836600,2,2,50
car_following_veh163_1113433193100,car_following,163,1113433193100,1113433198000,2,2,50
congested_traffic_veh163_1113437686800,congested_traffic,163,1113437686800,1113437691700,5,5,50
lane_change_veh164_1118936772500,lane_change,164,1118936772500,1118936777400,2,3,50
lane_change_veh164_1118936773500,lane_change,164,1118936773500,1118936778400,2,3,50
lane_change_veh164_1118936774500,lane_change,164,1118936774500,1118936779400,2,3,50
congested_traffic_veh164_1118936775500,congested_traffic,164,1118936775500,1118936780400,3,3,50
congested_traffic_veh165_1118935802300,congested_traffic,165,1118935802300,1118935807200,1,1,50
car_following_veh165_1118935803300,car_following,165,1118935803300,1118935808200,1,1,50
car_following_veh165_1118935804300,car_following,165,1118935804300,1118935809200,1,1,50
car_following_veh165_1118935805300,car_following,165,1118935805300,1118935810200,1,1,50
car_following_veh165_1118935806300,car_following,165,1118935806300,1118935811200,1,1,50
car_following_veh165_1118935807300,car_following,165,1118935807300,1118935812200,1,1,50
car_following_veh165_1118935808300,car_following,165,1118935808300,1118935813200,1,1,50
congested_traffic_veh165_1118935809300,congested_traffic,165,1118935809300,1118935814200,1,1,50
congested_traffic_veh165_1118935810300,congested_traffic,165,1118935810300,1118935815200,1,1,50
congested_traffic_veh165_1118935811300,congested_traffic,165,1118935811300,1118935816200,1,1,50
congested_traffic_veh165_1118935812300,congested_traffic,165,1118935812300,1118935817200,1,1,50
congested_traffic_veh165_1118935813300,congested_traffic,165,1118935813300,1118935818200,1,1,50
car_following_veh165_1118935814300,car_following,165,1118935814300,1118935819200,1,1,50
car_following_veh165_1118935815300,car_following,165,1118935815300,1118935820200,1,1,50
car_following_veh165_1118935816300,car_following,165,1118935816300,1118935821200,1,1,50
car_following_veh165_1118935817300,car_following,165,1118935817300,1118935822200,1,1,50
congested_traffic_veh165_1118935818300,congested_traffic,165,1118935818300,1118935823200,1,1,50
congested_traffic_veh165_1118935819300,congested_traffic,165,1118935819300,1118935824200,1,1,50
congested_traffic_veh165_1118935820300,congested_traffic,165,1118935820300,1118935825200,1,1,50
congested_traffic_veh165_1118935821300,congested_traffic,165,1118935821300,1118935826200,1,1,50
congested_traffic_veh165_1118935822300,congested_traffic,165,1118935822300,1118935827200,1,1,50
car_following_veh166_1113437656200,car_following,166,1113437656200,1113437661100,6,6,50
lane_change_veh166_1118936776600,lane_change,166,1118936776600,1118936781500,2,3,50
lane_change_veh166_1118936777600,lane_change,166,1118936777600,1118936782500,2,3,50
congested_traffic_veh168_1118936778100,congested_traffic,168,1118936778100,1118936783000,2,2,50
car_following_veh169_1113433199100,car_following,169,1113433199100,1113433204000,4,4,50
congested_traffic_veh179_1113437677500,congested_traffic,179,1113437677500,1113437682400,3,3,50
congested_traffic_veh179_1113437678500,congested_traffic,179,1113437678500,1113437683400,3,3,50
congested_traffic_veh179_1113437679500,congested_traffic,179,1113437679500,1113437684400,3,3,50
congested_traffic_veh179_1113437680500,congested_traffic,179,1113437680500,1113437685400,3,3,50
congested_traffic_veh179_1118935799000,congested_traffic,179,1118935799000,1118935803900,3,3,50
congested_traffic_veh179_1118935817000,congested_traffic,179,1118935817000,1118935821900,3,3,50
congested_traffic_veh179_1118935818000,congested_traffic,179,1118935818000,1118935822900,3,3,50
congested_traffic_veh179_1118935819000,congested_traffic,179,1118935819000,1118935823900,3,3,50
congested_traffic_veh179_1118935820000,congested_traffic,179,1118935820000,1118935824900,3,3,50
car_following_veh181_1113437684600,car_following,181,1113437684600,1113437689500,6,6,50
car_following_veh181_1113437685600,car_following,181,1113437685600,1113437690500,6,6,50
car_following_veh181_1113437686600,car_following,181,1113437686600,1113437691500,6,6,50
car_following_veh181_1113437687600,car_following,181,1113437687600,1113437692500,6,6,50
car_following_veh182_1118935797600,car_following,182,1118935797600,1118935802500,3,3,50
congested_traffic_veh182_1118935798600,congested_traffic,182,1118935798600,1118935803500,3,3,50
congested_traffic_veh182_1118935799600,congested_traffic,182,1118935799600,1118935804500,3,3,50
car_following_veh182_1118935800600,car_following,182,1118935800600,1118935805500,3,3,50
car_following_veh182_1118935801600,car_following,182,1118935801600,1118935806500,3,3,50
car_following_veh182_1118935802600,car_following,182,1118935802600,1118935807500,3,3,50
car_following_veh182_1118935803600,car_following,182,1118935803600,1118935808500,3,3,50
car_following_veh182_1118935804600,car_following,182,1118935804600,1118935809500,3,3,50
car_following_veh182_1118935805600,car_following,182,1118935805600,1118935810500,3,3,50
car_following_veh182_1118935806600,car_following,182,1118935806600,1118935811500,3,3,50
car_following_veh182_1118935807600,car_following,182,1118935807600,1118935812500,3,3,50
car_following_veh182_1118935808600,car_following,182,1118935808600,1118935813500,3,3,50
car_following_veh182_1118935809600,car_following,182,1118935809600,1118935814500,3,3,50
car_following_veh182_1118935810600,car_following,182,1118935810600,1118935815500,3,3,50
car_following_veh182_1118935811600,car_following,182,1118935811600,1118935816500,3,3,50
car_following_veh182_1118935812600,car_following,182,1118935812600,1118935817500,3,3,50
car_following_veh182_1118935813600,car_following,182,1118935813600,1118935818500,3,3,50
car_following_veh182_1118935814600,car_following,182,1118935814600,1118935819500,3,3,50
car_following_veh182_1118935815600,car_following,182,1118935815600,1118935820500,3,3,50
